measurement,one_way_delay_us
1326,-0.846011
1327,-0.845835
1328,-0.845616
1329,-0.846046
1330,-0.845451
1331,-0.846173
1332,-0.846099
1333,-0.845957
1334,-0.845889
1335,-0.845934
1336,-0.845582
1337,-0.846047
1338,-0.845435
1339,-0.845843
1340,-0.845250
1341,-0.845536
1342,-0.845730
1343,-0.846198
1344,-0.846100
1345,-0.845504
1346,-0.845929
1347,-0.845360
1348,-0.846112
1349,-0.846101
1350,-0.845965
1351,-0.845645
1352,-0.845099
1353,-0.845280
1354,-0.845040
1355,-0.845802
1356,-0.845911
1357,-0.845881
1358,-0.846223
1359,-0.845634
1360,-0.845997
1361,-0.845345
1362,-0.845724
1363,-0.845887
1364,-0.845981
1365,-0.845745
1366,-0.845591
1367,-0.846008
1368,-0.845425
1369,-0.845789
1370,-0.845212
1371,-0.845599
1372,-0.845024
1373,-0.845307
1374,-0.846112
1375,-0.845392
1376,-0.845866
1377,-0.845311
1378,-0.845623
1379,-0.845805
1380,-0.845877
1381,-0.846197
1382,-0.845560
1383,-0.845938
1384,-0.845361
1385,-0.846102
1386,-0.845957
1387,-0.845969
1388,-0.845810
1389,-0.845699
1390,-0.846197
1391,-0.845616
1392,-0.846023
1393,-0.845440
1394,-0.845850
1395,-0.845638
1396,-0.845960
1397,-0.846006
1398,-0.846205
1399,-0.846086
1400,-0.845912
1401,-0.845219
1402,-0.845971
1403,-0.845993
1404,-0.845799
1405,-0.845540
1406,-0.845998
1407,-0.845501
1408,-0.845739
1409,-0.845187
1410,-0.845213
1411,-0.846000
1412,-0.846026
1413,-0.845844
1414,-0.845167
1415,-0.845933
1416,-0.846107
1417,-0.845664
1418,-0.845461
1419,-0.845898
1420,-0.846019
1421,-0.846080
1422,-0.845808
1423,-0.846173
1424,-0.845710
1425,-0.846005
1426,-0.845520
1427,-0.845757
1428,-0.845268
1429,-0.845489
1430,-0.844967
1431,-0.845201
1432,-0.846032
1433,-0.846008
1434,-0.846226
1435,-0.846135
1436,-0.845958
1437,-0.845465
1438,-0.845742
1439,-0.845223
1440,-0.845450
1441,-0.845376
1442,-0.846182
1443,-0.845512
1444,-0.845846
1445,-0.846016
1446,-0.846068
1447,-0.845975
1448,-0.845339
1449,-0.846004
1450,-0.845890
1451,-0.845772
1452,-0.846190
1453,-0.845654
1454,-0.845874
1455,-0.845808
1456,-0.845181
1457,-0.845930
1458,-0.845680
1459,-0.845769
1460,-0.845608
1461,-0.846043
1462,-0.845604
1463,-0.845807
1464,-0.846069
1465,-0.846146
1466,-0.845464
1467,-0.845724
1468,-0.845190
1469,-0.845909
1470,-0.845874
1471,-0.845948
1472,-0.846093
1473,-0.845897
1474,-0.845959
1475,-0.845780
1476,-0.845674
1477,-0.846012
1478,-0.846117
1479,-0.846202
1480,-0.846199
1481,-0.845558
1482,-0.845724
1483,-0.845984
1484,-0.846064
1485,-0.845822
1486,-0.846234
1487,-0.845750
1488,-0.845564
1489,-0.846021
1490,-0.845518
1491,-0.845796
1492,-0.846057
1493,-0.846160
1494,-0.845970
1495,-0.845163
1496,-0.845893
1497,-0.845940
1498,-0.845692
1499,-0.846018
1500,-0.845694
1501,-0.845973
1502,-0.845746
1503,-0.845508
1504,-0.846263
1505,-0.845619
1506,-0.845934
1507,-0.845497
1508,-0.845793
1509,-0.845709
1510,-0.844692
1511,-0.845972
1512,-0.845886
1513,-0.844793
1514,-0.844858
1515,-0.845540
1516,-0.845200
1517,-0.846011
1518,-0.845861
1519,-0.845669
1520,-0.845466
1521,-0.845925
1522,-0.846183
1523,-0.846185
1524,-0.845922
1525,-0.846223
1526,-0.845935
1527,-0.845681
1528,-0.846174
1529,-0.845626
1530,-0.845882
1531,-0.845419
1532,-0.845690
1533,-0.845049
1534,-0.845789
1535,-0.844907
1536,-0.845734
1537,-0.845416
1538,-0.846132
1539,-0.846047
1540,-0.846074
1541,-0.845829
1542,-0.845187
1543,-0.845881
1544,-0.845638
1545,-0.846146
1546,-0.846002
1547,-0.846098
1548,-0.845360
1549,-0.846138
1550,-0.845956
1551,-0.846048
1552,-0.845881
1553,-0.846135
1554,-0.845615
1555,-0.845825
1556,-0.845362
1557,-0.845080
1558,-0.845537
1559,-0.845673
1560,-0.845754
1561,-0.846114
1562,-0.845436
1563,-0.845927
1564,-0.845364
1565,-0.846103
1566,-0.846049
1567,-0.846085
1568,-0.845885
1569,-0.845242
1570,-0.845866
1571,-0.845725
1572,-0.845781
1573,-0.845521
1574,-0.846046
1575,-0.845428
1576,-0.845841
1577,-0.845926
1578,-0.846000
1579,-0.845846
1580,-0.845780
1581,-0.846056
1582,-0.845822
1583,-0.845752
1584,-0.845649
1585,-0.845899
1586,-0.845672
1587,-0.846190
1588,-0.845613
1589,-0.846027
1590,-0.845465
1591,-0.845882
1592,-0.845708
1593,-0.845994
1594,-0.845810
1595,-0.845748
1596,-0.846179
1597,-0.845653
1598,-0.846013
1599,-0.845420
1600,-0.845701
1601,-0.845997
1602,-0.846054
1603,-0.845797
1604,-0.846020
1605,-0.845833
1606,-0.845888
1607,-0.846136
1608,-0.845877
1609,-0.845681
1610,-0.845985
1611,-0.844452
1612,-0.845484
1613,-0.845236
1614,-0.846057
1615,-0.845025
1616,-0.845776
1617,-0.845874
1618,-0.845588
1619,-0.845950
1620,-0.845191
1621,-0.846013
1622,-0.845948
1623,-0.845776
1624,-0.845992
1625,-0.845370
1626,-0.846128
1627,-0.845899
1628,-0.845925
1629,-0.845772
1630,-0.846139
1631,-0.845615
1632,-0.845856
1633,-0.845393
1634,-0.845162
1635,-0.845869
1636,-0.845684
1637,-0.846247
1638,-0.845679
1639,-0.845867
1640,-0.845362
1641,-0.845568
1642,-0.845452
1643,-0.845621
1644,-0.846103
1645,-0.845576
1646,-0.845776
1647,-0.845978
